0	0.00000000
1	0.00000000
2	0.00000000
3	0.00000000
4	0.00000000
5	0.00000000
6	0.00000000
7	0.00000000
8	0.00000000
9	0.00000000
10	0.00000000
11	0.00000000
12	0.00000000
13	0.00649316
14	0.04401159
15	0.03697615
16	0.04061810
17	0.03330051
18	0.03745679
19	0.04059755
20	0.04377346
21	0.03806057
22	0.03571275
23	0.03094868
24	0.02639273
25	0.02296093
26	0.02146879
27	0.01990383
28	0.01943783
29	0.01810658
30	0.01764883
31	0.01728611
32	0.02040583
33	0.02440527
34	0.02597042
35	0.02838616
36	0.02987119
37	0.02936174
38	0.02813267
39	0.02765928
40	0.02661184
41	0.02634297
42	0.02586809
43	0.02555882
44	0.02505887
45	0.02474425
46	0.02473084
47	0.02376560
48	0.02316805
49	0.02259853
50	0.02188145
51	0.02120538
52	0.02059926
53	0.01995506
54	0.01923296
55	0.01940356
56	0.01953366
57	0.01934553
58	0.01924754
59	0.01891856
60	0.01839635
61	0.01785625
62	0.01744811
63	0.01722285
64	0.01712525
65	0.01684866
66	0.01660577
67	0.01619399
68	0.01557731
69	0.01529282
70	0.01490136
71	0.01446417
72	0.01411929
73	0.01361963
74	0.01322745
75	0.01274572
76	0.01238921
77	0.01198871
78	0.01177393
79	0.01162310
80	0.01133379
81	0.01106458
82	0.01090313
83	0.01059635
84	0.01031384
85	0.01008881
86	0.00979811
87	0.00954972
88	0.00927234
89	0.00898529
90	0.00870637
91	0.00842770
92	0.00814771
93	0.00791167
94	0.00762442
95	0.00738402
96	0.00715601
97	0.00691607
98	0.00668912
99	0.00647849
100	0.00627680
101	0.00609483
102	0.00595975
103	0.00581551
104	0.00563368
105	0.00548753
106	0.00532265
107	0.00514655
108	0.00498225
109	0.00482860
110	0.00467416
111	0.00452703
112	0.00439120
113	0.00425332
114	0.00412266
115	0.00398475
116	0.00386200
117	0.00374242
118	0.00362350
119	0.00351202
120	0.00340007
121	0.00329382
122	0.00319091
123	0.00309138
124	0.00299827
125	0.00290997
126	0.00281955
127	0.00273552
128	0.00264727
129	0.00256671
130	0.00248605
131	0.00240901
132	0.00233409
133	0.00226162
134	0.00219142
135	0.00212341
136	0.00205748
137	0.00199359
138	0.00193163
139	0.00187160
140	0.00181340
141	0.00175702
142	0.00170239
143	0.00164947
144	0.00159820
145	0.00154853
146	0.00150040
147	0.00145380
148	0.00140867
149	0.00136497
150	0.00132263
151	0.00128160
152	0.00124185
153	0.00120331
154	0.00116597
155	0.00112978
156	0.00109471
157	0.00106074
158	0.00102781
159	0.00099591
160	0.00096500
161	0.00093504
162	0.00090602
163	0.00087789
164	0.00085064
165	0.00082423
166	0.00079865
167	0.00077385
168	0.00074983
169	0.00072655
170	0.00070399
171	0.00068213
172	0.00066096
173	0.00064044
174	0.00062056
175	0.00060129
176	0.00058263
177	0.00056454
178	0.00054702
179	0.00053003
180	0.00051358
181	0.00049764
182	0.00048219
183	0.00046722
184	0.00045272
185	0.00043866
186	0.00042505
187	0.00041185
