0	0.00000000
1	0.00000000
2	0.00000000
3	0.00000000
4	0.00000000
5	0.00000000
6	0.00000000
7	0.00000000
8	0.00000000
9	0.00000000
10	0.00000000
11	0.00000000
12	0.00000000
13	0.00487127
14	0.03280363
15	0.02706393
16	0.03392810
17	0.03107973
18	0.03847537
19	0.04242170
20	0.04436057
21	0.03984077
22	0.03646020
23	0.03226437
24	0.02966003
25	0.02690933
26	0.02518220
27	0.02318853
28	0.02214220
29	0.02060743
30	0.01951657
31	0.01852210
32	0.02077230
33	0.02335983
34	0.02462477
35	0.02668930
36	0.02774103
37	0.02749483
38	0.02723540
39	0.02746883
40	0.02656677
41	0.02648207
42	0.02592240
43	0.02560823
44	0.02480147
45	0.02426353
46	0.02385310
47	0.02309190
48	0.02287403
49	0.02238707
50	0.02172437
51	0.02124740
52	0.02046503
53	0.01985700
54	0.01913820
55	0.01916460
56	0.01919823
57	0.01893157
58	0.01876137
59	0.01830520
60	0.01784393
61	0.01743427
62	0.01707940
63	0.01685167
64	0.01663190
65	0.01649020
66	0.01618247
67	0.01575230
68	0.01539290
69	0.01500377
70	0.01461597
71	0.01418810
72	0.01383527
73	0.01336147
74	0.01295287
75	0.01246040
76	0.01208623
77	0.01173223
78	0.01150360
79	0.01131147
80	0.01100707
81	0.01074697
82	0.01051813
83	0.01020540
84	0.00996399
85	0.00977780
86	0.00951882
87	0.00929262
88	0.00901447
89	0.00877129
90	0.00848929
91	0.00820961
92	0.00793172
93	0.00767518
94	0.00741808
95	0.00717366
96	0.00695641
97	0.00672427
98	0.00650002
99	0.00629623
100	0.00609745
101	0.00592569
102	0.00578665
103	0.00563381
104	0.00545829
105	0.00530455
106	0.00514143
107	0.00498148
108	0.00483197
109	0.00469077
110	0.00453560
111	0.00439652
112	0.00426288
113	0.00412917
114	0.00399590
115	0.00386865
116	0.00374709
117	0.00362971
118	0.00351625
119	0.00340659
120	0.00329914
121	0.00319603
122	0.00309620
123	0.00299943
124	0.00290795
125	0.00282182
126	0.00273391
127	0.00265098
128	0.00256681
129	0.00248797
130	0.00241025
131	0.00233570
132	0.00226338
133	0.00219329
134	0.00212527
135	0.00205934
136	0.00199542
137	0.00193346
138	0.00187338
139	0.00181517
140	0.00175875
141	0.00170408
142	0.00165111
143	0.00159980
144	0.00155007
145	0.00150191
146	0.00145524
147	0.00141003
148	0.00136625
149	0.00132385
150	0.00128278
151	0.00124297
152	0.00120440
153	0.00116702
154	0.00113079
155	0.00109570
156	0.00106169
157	0.00102874
158	0.00099681
159	0.00096587
160	0.00093589
161	0.00090684
162	0.00087869
163	0.00085142
164	0.00082499
165	0.00079938
166	0.00077456
167	0.00075051
168	0.00072722
169	0.00070464
170	0.00068276
171	0.00066157
172	0.00064103
173	0.00062113
174	0.00060185
175	0.00058316
176	0.00056506
177	0.00054752
178	0.00053052
179	0.00051405
180	0.00049809
181	0.00048263
182	0.00046765
183	0.00045313
184	0.00043907
185	0.00042544
186	0.00041223
187	0.00039943
