0	0.00000000
1	0.00000000
2	0.00000000
3	0.00000000
4	0.00000000
5	0.00000000
6	0.00000000
7	0.00000000
8	0.00000000
9	0.00000000
10	0.00000000
11	0.00000000
12	0.00000000
13	0.00295002
14	0.02027900
15	0.01715404
16	0.02486577
17	0.02562126
18	0.03594524
19	0.04208856
20	0.04561266
21	0.04213983
22	0.04006340
23	0.03609698
24	0.03348603
25	0.03044540
26	0.02801012
27	0.02535969
28	0.02413857
29	0.02209727
30	0.02051246
31	0.01932616
32	0.02025650
33	0.02164761
34	0.02292559
35	0.02488413
36	0.02560381
37	0.02566172
38	0.02636536
39	0.02690436
40	0.02655297
41	0.02648020
42	0.02644619
43	0.02564660
44	0.02488338
45	0.02402173
46	0.02339413
47	0.02255500
48	0.02241998
49	0.02200504
50	0.02155446
51	0.02097396
52	0.02037598
53	0.01970758
54	0.01889476
55	0.01883027
56	0.01875161
57	0.01841608
58	0.01815747
59	0.01768202
60	0.01722193
61	0.01697033
62	0.01669664
63	0.01646356
64	0.01623959
65	0.01610562
66	0.01573570
67	0.01536872
68	0.01502584
69	0.01472319
70	0.01432470
71	0.01388749
72	0.01355822
73	0.01308228
74	0.01269490
75	0.01221838
76	0.01182341
77	0.01144851
78	0.01116916
79	0.01095090
80	0.01063438
81	0.01037023
82	0.01013822
83	0.00981828
84	0.00961273
85	0.00950049
86	0.00924287
87	0.00903370
88	0.00876640
89	0.00855076
90	0.00826315
91	0.00795634
92	0.00770974
93	0.00745359
94	0.00719521
95	0.00696226
96	0.00674298
97	0.00651938
98	0.00630419
99	0.00610295
100	0.00590982
101	0.00574085
102	0.00560085
103	0.00543702
104	0.00526935
105	0.00511656
106	0.00495830
107	0.00481332
108	0.00467889
109	0.00454485
110	0.00439330
111	0.00425906
112	0.00412901
113	0.00399432
114	0.00386838
115	0.00374473
116	0.00362726
117	0.00351351
118	0.00340385
119	0.00329753
120	0.00319360
121	0.00309374
122	0.00299693
123	0.00290326
124	0.00281471
125	0.00273040
126	0.00264460
127	0.00256402
128	0.00248299
129	0.00240649
130	0.00233152
131	0.00225962
132	0.00218980
133	0.00212203
134	0.00205620
135	0.00199245
136	0.00193063
137	0.00187070
138	0.00181261
139	0.00175631
140	0.00170173
141	0.00164886
142	0.00159763
143	0.00154799
144	0.00149989
145	0.00145328
146	0.00140812
147	0.00136438
148	0.00132201
149	0.00128098
150	0.00124122
151	0.00120269
152	0.00116535
153	0.00112918
154	0.00109413
155	0.00106017
156	0.00102726
157	0.00099538
158	0.00096449
159	0.00093455
160	0.00090554
161	0.00087744
162	0.00085020
163	0.00082381
164	0.00079824
165	0.00077346
166	0.00074945
167	0.00072618
168	0.00070364
169	0.00068180
170	0.00066063
171	0.00064012
172	0.00062025
173	0.00060099
174	0.00058234
175	0.00056426
176	0.00054674
177	0.00052977
178	0.00051332
179	0.00049739
180	0.00048195
181	0.00046699
182	0.00045249
183	0.00043844
184	0.00042483
185	0.00041164
186	0.00039887
187	0.00038648
